vorname,anzahl,geschlecht
Rachelle,1,w
Rámon,1,m
Raie,1,w
Rêzan,1,m
Raifa,1,w
Rüdiger,1,m
Ramadan,1,w
Saad,1,m
Ramisa,1,w
Sabri,1,m
Rania,1,w
Sadek,1,m
Ranim,1,w
Sadi,1,m
Ranya,1,w
Sadin,1,m
Raphaela,1,w
Sadmir,1,m
Raphailia,1,w
Sadri,1,m
Raschela,1,w
Safouan,1,m
Rayan,1,w
Sagal,1,m
Rebeca,1,w
Sahin,1,m
Reem,1,w
Saifeddin,1,m
Reeva,1,w
Sain,1,m
Reili,1,w
Sait,1,m
Rejouyce,1,w
Sakar,1,m
Renee,1,w
Sakip,1,m
Resa,1,w
Samad,1,m
Retal,1,w
Samed,1,m
Reyshell,1,w
Samedin,1,m
Reyyan,1,w
Samih,1,m
Rhea,1,w
Samirev,1,m
Richmodis,1,w
Samyar,1,m
Rihan,1,w
San,1,m
Rihana,1,w
Sanel,1,m
Rika,1,w
Sangsit,1,m
Risa,1,w
Sanmo,1,m
Riva,1,w
Santiago,1,m
Robin,1,w
Santino,1,m
Rocio,1,w
Santos,1,m
Rodaina,1,w
Sanyi,1,m
Rofaida,1,w
Sarhang,1,m
Rojda,1,w
Sashev,1,m
Rojlin,1,w
Saul,1,m
Rojna,1,w
Saverio,1,m
Romi,1,w
Savin,1,m
Romina,1,w
Sayed,1,m
Rona,1,w
Schad,1,m
Rosa-Linn,1,w
Schaker,1,m
Rosalind,1,w
Schulem,1,m
Roscha,1,w
Sead,1,m
Roseanne,1,w
Seal,1,m
Rosel,1,w
Sebastiano,1,m
Rosemarie,1,w
Sefa,1,m
Rosiba,1,w
Sefer,1,m
Rosita,1,w
Sefkan,1,m
Roukaya,1,w
Sehajman,1,m
Roza,1,w
Selahaddin,1,m
Rozalinda,1,w
Selcuk,1,m
Ruana,1,w
Selma,1,m
Ruba,1,w
Selvedin,1,m
Rubi,1,w
Selçuk,1,m
Rubi-Hanna,1,w
Semu,1,m
Ruliana,1,w
Sercan,1,m
Rumaysa,1,w
Serdem,1,m
Rumeysa,1,w
Sergeev,1,m
Rumi,1,w
Sergeevič,1,m
Runa,1,w
Sergej,1,m
Ruslana,1,w
Sergio,1,m
Sabrine,1,w
Servet,1,m
Sadaqa,1,w
Seungho,1,m
Sadiye,1,w
Seungmin,1,m
Safia,1,w
Severinov,1,m
Safiyya,1,w
Sevgin,1,m
Sahara,1,w
Seyed,1,m
Sahra,1,w
Seyyid,1,m
Saier,1,w
Sezgin,1,m
Sainabou,1,w
Shahard,1,m
Saja,1,w
Shahin,1,m
Sajida,1,w
Shahir,1,m
Sakira,1,w
Shalom,1,m
Sala,1,w
Shamsudeen,1,m
Sali,1,w
Shani,1,m
Saline,1,w
Shannon,1,m
Saliya,1,w
Shaquille,1,m
Sally,1,w
Sharjeel,1,m
Salome-Melissa,1,w
Shems,1,m
Salsabeel,1,w
Shener,1,m
Salwa,1,w
Sherdil,1,m
Sam,1,w
Sheriff,1,m
Sami,1,w
Shibu,1,m
Samiya,1,w
Shimon,1,m
Sammi,1,w
Shkelzen,1,m
Sanam,1,w
Shmuel,1,m
Sandra,1,w
Shoreya,1,m
Sanja,1,w
Shukran,1,m
Sanna,1,w
Siddharth,1,m
Saphir,1,w
Sidiki,1,m
Sarang,1,w
Sied,1,m
Saskia,1,w
Sien,1,m
Scott,1,w
Silvester,1,m
Sedef,1,w
Simba,1,m
Sefika,1,w
Sinuar,1,m
Sehrish,1,w
Sir,1,m
Sejal,1,w
Siraj,1,m
Selen,1,w
Sıraç,1,m
Selim,1,w
Sixuan,1,m
Seliya,1,w
Sky,1,m
Selvi,1,w
Slava,1,m
Semra,1,w
Slavi,1,m
Sems,1,w
Soa,1,m
Semsa,1,w
Sofian,1,m
Senada,1,w
Soheil,1,m
Serenella,1,w
Sol,1,m
Sergeyva,1,w
Solin,1,m
Sergül,1,w
Soltmurd,1,m
Serin,1,w
Sonyev,1,m
Serra,1,w
Sorin,1,m
Sesil,1,w
Sorske,1,m
Sevdije,1,w
Souhail,1,m
Sevillai,1,w
Srdjan,1,m
Seyneb,1,w
Sriram,1,m
Shabnam,1,w
Stan,1,m
Shadi,1,w
Stanimirov,1,m
Shaima,1,w
Stanislav,1,m
Shaina,1,w
Stanislaw,1,m
Shakira,1,w
Stefanos,1,m
Shamiran,1,w
Stefanov,1,m
Shams,1,w
Steffen,1,m
Shanaya,1,w
Sten,1,m
Shaniece,1,w
Stephan,1,m
Shanti,1,w
Steve-Reagan,1,m
Shatu,1,w
Steven,1,m
Shaya,1,w
Stojan,1,m
Shaylin,1,w
Storm,1,m
Shea,1,w
Stylianos,1,m
Sheila,1,w
Sufian,1,m
Shejnaz,1,w
Suhaib,1,m
Shelia,1,w
Sukhjot,1,m
Shelly,1,w
Sulayman,1,m
Shenaya,1,w
Suleman,1,m
Sherlay,1,w
Suleyman,1,m
Sheyda,1,w
Sumro,1,m
Shinaya,1,w
Sunay,1,m
Shufei,1,w
Sune,1,m
Sibilla,1,w
Sunny,1,m
Sidra,1,w
Sunny-Darnel,1,m
Sidra-Batool,1,w
Suphi,1,m
Silda,1,w
Svetoslavov,1,m
Silena,1,w
Syed,1,m
Silja,1,w
Sylvester,1,m
Silvana,1,w
Syumer,1,m
Silvenova,1,w
Szymon,1,m
Silvina,1,w
Sören,1,m
Simge,1,w
Süleman,1,m
Siri,1,w
Süleyman,1,m
Sirien,1,w
Sām,1,m
Sirine,1,w
Taade,1,m
Skye,1,w
Taavi,1,m
Skylar,1,w
Tadeusz,1,m
Snežana,1,w
Taher,1,m
Sofi,1,w
Tahmid,1,m
Sofja,1,w
Taim,1,m
Solha,1,w
Taio,1,m
Solomon,1,w
Tak-Chun,1,m
Soltana,1,w
Takyzala,1,m
Solène,1,w
Talal,1,m
Solîn,1,w
Taleb,1,m
Sondes,1,w
Talyatov,1,m
Songya,1,w
Tama,1,m
Sonna,1,w
Tamer,1,m
Soon,1,w
Tamer-Mariam,1,m
Sophie-Lou,1,w
Tamias,1,m
Sopohie,1,w
Tamim,1,m
Spiridoula,1,w
Tamo,1,m
Srbianca,1,w
Tane,1,m
Sri,1,w
Taner,1,m
Stamatina,1,w
Tapio,1,m
Stera,1,w
Taras,1,m
Stina,1,w
Tardu,1,m
Suhaila,1,w
Tarik,1,m
Suhejb,1,w
Tarık,1,m
Sulaiman,1,w
Tariq,1,m
Sumayya,1,w
Taym,1,m
Sun-Ja,1,w
Tayten,1,m
Sunita,1,w
Tefik,1,m
Sunshine,1,w
Tejas,1,m
Suzan,1,w
Tekin,1,m
Svena,1,w
Temerlan,1,m
Swana,1,w
Teodor,1,m
Sydney,1,w
Teodosiev,1,m
Syrina,1,w
Terry,1,m
Sàra,1,w
Tevan,1,m
Sélina,1,w
Thaddeus,1,m
Taiba,1,w
Thadeo,1,m
Taisija,1,w
Thadeus,1,m
Talea,1,w
Thanasak,1,m
Taliha,1,w
Thanh,1,m
Talisa,1,w
Thees,1,m
Tameschk,1,w
Theodoros,1,m
Tamia,1,w
Thiam,1,m
Tamimount,1,w
Thijs,1,m
Tanem,1,w
Thiên,1,m
Taraneh,1,w
Thorsten,1,m
Tatyana,1,w
Thoyah,1,m
Tea,1,w
Throm,1,m
Tefikova,1,w
Thure,1,m
Telma,1,w
Thyago,1,m
Temenuschka,1,w
Théophile,1,m
Temitope,1,w
Tiam,1,m
Temofe,1,w
Tian,1,m
Tendo,1,w
Tiar,1,m
Teodora,1,w
Tiberiu,1,m
Teona,1,w
Tiberius,1,m
Teressa,1,w
Tijan,1,m
Teslim,1,w
Tijani,1,m
Thalia,1,w
Til,1,m
Thara,1,w
Tillman,1,m
Tharinan,1,w
Tillmann,1,m
Theano,1,w
Timisola,1,m
Theda,1,w
Timon,1,m
Theja-Janice,1,w
Timothei,1,m
Thi,1,w
Tinus,1,m
Thien,1,w
Tito,1,m
Thilda,1,w
Tiwa,1,m
Thuja,1,w
Tiyam,1,m
Thurid,1,w
Tizian,1,m
Tia,1,w
Tiziano,1,m
Tiara,1,w
Tiến,1,m
Tibelya,1,w
Tjark,1,m
Ticha,1,w
Tjorben,1,m
Tilly,1,w
Tobin,1,m
Timea,1,w
Tolgay,1,m
Tine,1,w
Tomas,1,m
Tita,1,w
Tomás,1,m
Tiyana,1,w
Tonnis,1,m
Tiyanna,1,w
Tore,1,m
Tjara,1,w
Torne,1,m
Tkue,1,w
Torres,1,m
Tom,1,w
Toto,1,m
Tomma,1,w
Tresor,1,m
Toni-Lou,1,w
Trond,1,m
Tonieva,1,w
Tsvetan,1,m
Tori,1,w
Tudor-Nicolae,1,m
Tova,1,w
Tufan,1,m
Treasure,1,w
Tunay,1,m
Trinh,1,w
Ty,1,m
Trixi,1,w
Tyler-Joel,1,m
Tuly,1,w
Tymon,1,m
Tundzhay,1,w
Tyrel,1,m
Tusem,1,w
Tyron,1,m
Tuzola,1,w
Tyrone,1,m
Tyas,1,w
Ubejd,1,m
Tülin,1,w
Udo,1,m
Uli,1,w
Ugur,1,m
Ulla,1,w
Ulf,1,m
Uma,1,w
Urs,1,m
Unaysah,1,w
Utku,1,m
Urtė,1,w
Uwe,1,m
Ute,1,w
Uğur,1,m
Vahidesu,1,w
Vaios,1,m
Valea,1,w
Valencio,1,m
Valerija,1,w
Valentine,1,m
Valery,1,w
Valentino,1,m
Valezka,1,w
Valerio,1,m
Valérie,1,w
Valmir,1,m
Vanesa,1,w
Valtentino,1,m
Vanissa,1,w
Vasileios,1,m
Vasileva,1,w
Vasilije,1,m
Vasiliki,1,w
Vasilyi,1,m
Vasilka,1,w
Vasko,1,m
Vea,1,w
Vatan,1,m
Vecihe,1,w
Vedansh,1,m
Vega,1,w
Vega,1,m
Venecia,1,w
Vehan,1,m
Venla,1,w
Veli,1,m
Verda,1,w
Verian,1,m
Verena,1,w
Vero,1,m
Verusha,1,w
Vesilov,1,m
Vesa,1,w
Vicco,1,m
Veselinka,1,w
Vicente,1,m
Vihaasha,1,w
Vico,1,m
Viktorija,1,w
Vidor,1,m
Villimey,1,w
Viliam,1,m
Vincenza,1,w
Vincenzo-Mikail,1,m
Vinja,1,w
Vinnoth,1,m
Vionela,1,w
Violetov,1,m
Visnja,1,w
Vito,1,m
Viva,1,w
Vivo,1,m
Vivian,1,w
Vlad,1,m
Viyan,1,w
Vladislavovič,1,m
Vjoleta,1,w
Volkan,1,m
Vladimirovna,1,w
Volker,1,m
Vornamen,1,w
Wahab,1,m
Vy,1,w
Wahlo,1,m
Vy-Lan,1,w
Wakfi,1,m
Wairimu,1,w
Warhel,1,m
Walgerdur,1,w
Washington,1,m
Wambui,1,w
Weert,1,m
Wang,1,w
Wei,1,m
Wasila,1,w
Wei-Han,1,m
Wendy,1,w
Wellian,1,m
Wenny,1,w
Wesel,1,m
Weronika,1,w
Wevison,1,m
Williamine,1,w
Wilderich,1,m
Wilon,1,w
Wilfried,1,m
Wining,1,w
Wilfrith,1,m
Wolf,1,w
Wilhelmus,1,m
Xinning,1,w
William-Finley,1,m
Xuân,1,w
Willy,1,m
Yada,1,w
Witek,1,m
Yamina,1,w
Witold,1,m
Yana,1,w
Wouter,1,m
Yaprak,1,w
Wyatt,1,m
Yaszmira,1,w
Wyn,1,m
Yawa,1,w
Xavi,1,m
Yda,1,w
Xavier,1,m
Yeganeh,1,w
Xhafer,1,m
Yen,1,w
Xhyros,1,m
Yesra,1,w
Xian,1,m
Yeter,1,w
Yacoub,1,m
Yinyin,1,w
Yacouba,1,m
Yiran,1,w
Yael,1,m
Yixin,1,w
Yakob,1,m
Ylva,1,w
Yamaan,1,m
Yolanda,1,w
Yang,1,m
Yolandi,1,w
Yanik,1,m
Yolani,1,w
Yanis,1,m
Yonella,1,w
Yannic,1,m
Yosra,1,w
Yannis,1,m
Youssra,1,w
Yaron,1,m
Yuki,1,w
Yasar,1,m
Yukiko,1,w
Yash,1,m
Yuliana,1,w
Yasin-Ismail,1,m
Yung-Huan,1,w
Yassine,1,m
Yuval,1,w
Yassu,1,m
Yuzdzhan,1,w
Yazan,1,m
Yvaine,1,w
Yeshuagottes,1,m
Zaamira,1,w
Yeshuwa,1,m
Zahide,1,w
Yildiray,1,m
Zahraa,1,w
Yiyang,1,m
Zahya,1,w
Ylli,1,m
Zaira,1,w
Yoan,1,m
Zakaria,1,w
Yoda,1,m
Zakia,1,w
Yohannes,1,m
Zarif,1,w
Yones,1,m
Zayla,1,w
Yong,1,m
Zegeye,1,w
Yoris,1,m
Zeineb,1,w
Yosko,1,m
Zelal,1,w
Youri,1,m
Zena,1,w
Yousuf,1,m
Zeyneb,1,w
Yu-Jin,1,m
Zhasmin,1,w
Yuhang,1,m
Zheng,1,w
Yunes,1,m
Zhera,1,w
Yung-Cheng,1,m
Zhiyu,1,w
Yunho,1,m
Ziheng,1,w
Yurdun,1,m
Zilan,1,w
Yuri,1,m
Zilin,1,w
Yuseinov,1,m
Zina,1,w
Yuvraj,1,m
Zinaida,1,w
Yuya,1,m
Zita,1,w
Zacharay,1,m
Zlateva,1,w
Zahid,1,m
Zoe-Amy,1,w
Zaid,1,m
Zoey-Heike,1,w
Zain,1,m
Zola,1,w
Zakir,1,m
Zora,1,w
Zamuva,1,m
Zoé-Jouline,1,w
Zeki,1,m
Zoë,1,w
Zeno,1,m
Zoí,1,w
Zenon,1,m
Zubairevna,1,w
Zeynel,1,m
Zuhra,1,w
Ziad,1,m
Zulfija,1,w
Zilu,1,m
Zuri,1,w
Zineddine,1,m
Änne,1,w
Zion,1,m
Ässia,1,w
Ziya,1,m
Åsa,1,w
Ziyad,1,m
Élise,1,w
Zoran,1,m
Özgesu,1,w
Zorano,1,m
Øster,1,w
Zunon,1,m
Ülkümelif,1,w
Zübeyr,1,m
Ümmügülsüm,1,w
Zülfü,1,m
Ümran,1,w
Álvaro,1,m
Şahnaz,1,w
Áron,1,m
Şefika,1,w
Árpárd,1,m
Şevval,1,w
Çan,1,m
Şüheda,1,w
Çayan,1,m
Širvanievna,1,w
Çağatay,1,m
Șeyma,1,w
Çölbey,1,m
Étienne,1,m
Önder,1,m
Öskan,1,m
Özcan,1,m
Özkan,1,m
Şamil,1,m
Şervan,1,m
Şevki,1,m
Şiyar,1,m
Šemsad,1,m
